0.000000000000000000e+00,8.984861463970640479e-07
1.000400160064025545e-01,7.029956970174880122e-06
2.000800320128051091e-01,2.733419553029689568e-05
3.001200480192076636e-01,7.263330988087639186e-05
4.001600640256102182e-01,1.523574892718019928e-04
5.002000800320127727e-01,2.735728425776514511e-04
6.002400960384153272e-01,4.410890870797084390e-04
7.002801120448178818e-01,6.575858365278908213e-04
8.003201280512204363e-01,9.237550468031291429e-04
9.003601440576229908e-01,1.238457167919634894e-03
1.000400160064025545e+00,1.598888562894279497e-03
1.100440176070428100e+00,2.000757786072837607e-03
1.200480192076830654e+00,2.438468364630463903e-03
1.300520208083233209e+00,2.905305795853463380e-03
1.400560224089635764e+00,3.393626558055862219e-03
1.500600240096038318e+00,3.895047033147580606e-03
1.600640256102440873e+00,4.400630352373369192e-03
1.700680272108843427e+00,4.901069302116312087e-03
1.800720288115245982e+00,5.386863562192090171e-03
1.900760304121648314e+00,5.848489693271119449e-03
2.000800320128051091e+00,6.276562441222210964e-03
2.100840336134453867e+00,6.661986082782789254e-03
2.200880352140856200e+00,6.996094697328203438e-03
2.300920368147258532e+00,7.270780412383714975e-03
2.400960384153661309e+00,7.478608833977773429e-03
2.501000400160063641e+00,7.612921035615727305e-03
2.601040416166466418e+00,7.667921641029806779e-03
2.701080432172869195e+00,7.638752693452488529e-03
2.801120448179271527e+00,7.521553156607296842e-03
2.901160464185673860e+00,7.313504041206897455e-03
3.001200480192076636e+00,7.012859291194217803e-03
3.101240496198478969e+00,6.618962695881691616e-03
3.201280512204881745e+00,6.132251222481954755e-03
3.301320528211284522e+00,5.554245275618541200e-03
3.401360544217686854e+00,4.887526499430805416e-03
3.501400560224089187e+00,4.135703830570491846e-03
3.601440576230491963e+00,3.303368599858913512e-03
3.701480592236894296e+00,2.396039547306827444e-03
3.801520608243296628e+00,1.420098690232407534e-03
3.901560624249699405e+00,3.827190205356600927e-04
4.001600640256102182e+00,-7.082149359121103771e-04
4.101640656262504514e+00,-1.844192645194198121e-03
4.201680672268907735e+00,-3.016168110661965329e-03
4.301720688275310067e+00,-4.214654341240020585e-03
4.401760704281712400e+00,-5.429820674180518836e-03
4.501800720288114732e+00,-6.651591889294650173e-03
4.601840736294517065e+00,-7.869748045777669176e-03
4.701880752300920285e+00,-9.074024067558639217e-03
4.801920768307322618e+00,-1.025420804353416315e-02
4.901960784313725839e+00,-1.140023736661532894e-02
5.002000800320127283e+00,-1.250229179186135298e-02
